subject,window,window_index,window_sec,noise,alpha,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_peaks,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_03,window24,24,60,alpha_0.01,0.01,1,stress,Task3,1380.0,1440.0,1.0,2076.25,156.25,97,96,1.0,60,0.6109375,0.09312727206400569,0.13289426072595575,0.09312727206400569,0.0008900159397807519,0.0009570890233564522,0.929919702411298
subject_03,window25,25,60,alpha_0.01,0.01,1,stress,Task3,1440.0,1500.0,1.0,2076.25,156.25,92,91,1.0,73,0.646404109589041,0.09525429987181777,0.11691229258716174,0.09525429987181777,0.001229941067915654,0.002424879883015288,0.5072173168372561
subject_03,window26,26,60,alpha_0.01,0.01,0,normal,Rest4,1500.0,1560.0,1.0,2076.25,156.25,85,84,1.0,66,0.7284564393939394,0.09266916220246589,0.12025238882962272,0.09266916220246589,0.00287195566592981,0.0015256852265429091,1.8824037986114939
subject_03,window27,27,60,alpha_0.01,0.01,0,normal,Rest4,1560.0,1620.0,1.0,2076.25,156.25,82,81,1.0,76,0.735608552631579,0.08881483765328181,0.090355201842506,0.08881483765328181,0.0005797899969722185,0.004488935765165599,0.12915978915791632
subject_03,window28,28,60,alpha_0.01,0.01,1,stress,Task4,1620.0,1680.0,1.0,2076.25,156.25,90,89,1.0,69,0.6594202898550725,0.08932727891641856,0.09392217645359062,0.08932727891641856,0.001524743223444457,0.0022417449243429307,0.6801591059211916
subject_03,window29,29,60,alpha_0.01,0.01,1,stress,Task4,1680.0,1740.0,1.0,2076.25,156.25,93,92,1.0,83,0.6376129518072289,0.06879353390143786,0.10332805212868051,0.06879353390143786,0.0006709923941680845,0.0013471504244818154,0.4980827545121275
subject_03,window30,30,60,alpha_0.01,0.01,0,normal,Rest5,1776.25,1836.25,1.0,2076.25,156.25,85,84,1.0,65,0.7245192307692307,0.0889630952838603,0.09245937795737988,0.0889630952838603,0.0035183774477826613,0.0011377655011404813,3.092357295291416
subject_03,window31,31,60,alpha_0.01,0.01,0,normal,Rest5,1836.25,1896.25,1.0,2076.25,156.25,81,80,1.0,66,0.7270359848484849,0.10105019746513212,0.14077182506016334,0.10105019746513212,0.003956391895672828,0.0021273195183606104,1.8598014362796647
subject_03,window32,32,60,alpha_0.01,0.01,1,stress,Task5,1896.25,1956.25,1.0,2076.25,156.25,88,87,1.0,71,0.6875,0.0770837298555973,0.10295237174642595,0.0770837298555973,0.002317057446128242,0.0010545211347428639,2.1972603201482888
subject_03,window33,33,60,alpha_0.01,0.01,0,normal,Rest6,1956.25,2016.25,1.0,2076.25,156.25,83,82,1.0,65,0.7778846153846154,0.0805858724606037,0.09502309418101673,0.0805858724606037,0.000736937343069358,0.000549293972935334,1.3416082815023247
subject_03,window34,34,60,alpha_0.01,0.01,0,normal,Rest6,2016.25,2076.25,1.0,2076.25,156.25,84,83,1.0,66,0.7265625,0.09144296805249708,0.13762832735445352,0.09144296805249708,0.0010628603917981192,0.00204852909097907,0.5188407606601954
subject_04,window1,1,60,alpha_0.01,0.01,0,normal,Rest1,0.0,60.0,1.0,2108.734375,188.734375,64,63,0.9841269841269841,54,0.9710648148148148,0.11824971551904925,0.1480296345346826,0.11824971551904925,0.002416196645542451,0.0011019242848301237,2.1927065940968347
subject_04,window2,2,60,alpha_0.01,0.01,0,normal,Rest1,60.0,120.0,1.0,2108.734375,188.734375,60,59,1.0,57,1.0139802631578947,0.09648266135216944,0.12473814648988553,0.09648266135216944,0.0026386139555733597,0.0011882150945390275,2.2206534555067403
subject_04,window3,3,60,alpha_0.01,0.01,0,normal,Rest1,120.0,180.0,1.0,2108.734375,188.734375,60,59,1.0,58,1.0002693965517242,0.10784378369643488,0.14210960971463407,0.10784378369643488,0.004801752380085194,0.002101065492400443,2.2853891977442586
subject_04,window4,4,60,alpha_0.01,0.01,1,stress,Task1,180.0,240.0,1.0,2108.734375,188.734375,73,72,0.9722222222222222,41,0.7759146341463414,0.1462749547164694,0.12352647110032731,0.1462749547164694,0.0024498799568274626,0.0018416960119063501,1.3302303642888262
subject_04,window5,5,60,alpha_0.01,0.01,1,stress,Task1,240.0,300.0,1.0,2108.734375,188.734375,79,78,1.0,41,0.6387195121951219,0.10930393607937901,0.1540865853384064,0.10930393607937901,0.005119372546612108,0.002084524502426659,2.455894637195432
subject_04,window6,6,60,alpha_0.01,0.01,1,stress,Task1,300.0,360.0,1.0,2108.734375,188.734375,75,74,0.9864864864864865,47,0.7719414893617021,0.12887363886610137,0.1489105021006563,0.12887363886610137,0.003235065955138204,0.0035254445496583826,0.9176334812730733
subject_04,window7,7,60,alpha_0.01,0.01,1,stress,Task1,360.0,420.0,1.0,2108.734375,188.734375,82,81,1.0,53,0.761497641509434,0.13310788265929743,0.17708186038226023,0.13310788265929743,0.0028755569787638135,0.0038529872713502426,0.7463188368530743
subject_04,window8,8,60,alpha_0.01,0.01,1,stress,Task1,420.0,480.0,1.0,2108.734375,188.734375,79,78,1.0,59,0.7717161016949152,0.11875337825370537,0.1514622068628297,0.11875337825370537,0.00542327671678133,0.001287447720197551,4.212424808946153
subject_04,window9,9,60,alpha_0.01,0.01,1,stress,Task1,480.0,540.0,1.0,2108.734375,188.734375,84,83,1.0,47,0.6781914893617021,0.1171336123649149,0.16081972526815885,0.1171336123649149,0.0033095203097192765,0.003445480317786321,0.9605396068103511
subject_04,window10,10,60,alpha_0.01,0.01,1,stress,Task1,540.0,600.0,1.0,2108.734375,188.734375,91,90,1.0,44,0.6178977272727273,0.10934732530635075,0.16097506758414773,0.10934732530635075,0.0020767633461641656,0.003722663423822769,0.5578702960020909
subject_04,window11,11,60,alpha_0.01,0.01,1,stress,Task1,600.0,660.0,1.0,2108.734375,188.734375,88,87,1.0,46,0.5723505434782609,0.10112304043475873,0.14312970031098057,0.10112304043475873,0.0015292797793231851,0.0028215053506189442,0.5420084633147026
subject_04,window12,12,60,alpha_0.01,0.01,1,stress,Task1,660.0,720.0,1.0,2108.734375,188.734375,80,79,0.9746835443037974,51,0.6997549019607843,0.12052791089371023,0.16584596109794172,0.12052791089371023,0.004583085118992076,0.002194347842345845,2.0885864267046084
subject_04,window13,13,60,alpha_0.01,0.01,1,stress,Task1,720.0,780.0,1.0,2108.734375,188.734375,80,79,0.9746835443037974,42,0.6703869047619048,0.11516405485608647,0.15586843654888927,0.11516405485608647,0.0037608438117124107,0.0012515081900488936,3.0050493010081563
subject_04,window14,14,60,alpha_0.01,0.01,0,normal,Rest2,780.0,840.0,1.0,2108.734375,188.734375,75,74,0.9864864864864865,50,0.888125,0.13200526741384225,0.16158000956119517,0.13200526741384225,0.0019314663078109997,0.004520825047688249,0.42723757000918816
subject_04,window15,15,60,alpha_0.01,0.01,0,normal,Rest2,840.0,900.0,1.0,2108.734375,188.734375,66,65,1.0,58,0.9124461206896551,0.10229303145630164,0.12438169447733309,0.10229303145630164,0.0015757657555326798,0.002918966752481317,0.5398368289714754
subject_04,window16,16,60,alpha_0.01,0.01,1,stress,Task2,900.0,960.0,1.0,2108.734375,188.734375,80,79,1.0,41,0.6429115853658537,0.1200209275574677,0.179023910545142,0.1200209275574677,0.0024390651814831764,0.0015432849433825197,1.5804373598937056
subject_04,window17,17,60,alpha_0.01,0.01,1,stress,Task2,960.0,1020.0,1.0,2108.734375,188.734375,85,84,0.9880952380952381,40,0.673828125,0.10151366013182352,0.1595602869647772,0.10151366013182352,0.0008046443908758051,0.0027092805800031095,0.29699559241475154
subject_04,window18,18,60,alpha_0.01,0.01,1,stress,Task2,1020.0,1080.0,1.0,2108.734375,188.734375,84,83,1.0,47,0.6751994680851063,0.12064109461466044,0.18088712268951404,0.12064109461466044,0.0038762722122480087,0.00248916903123155,1.5572555192566293
subject_04,window19,19,60,alpha_0.01,0.01,1,stress,Task2,1080.0,1140.0,1.0,2108.734375,188.734375,95,94,1.0,66,0.5475852272727273,0.08994124807689832,0.12324488989250379,0.08994124807689832,0.0032854776795566555,0.0012106380234086754,2.71383982332395
subject_04,window20,20,60,alpha_0.01,0.01,1,stress,Task2,1140.0,1200.0,1.0,2108.734375,188.734375,87,86,1.0,60,0.7364583333333333,0.10311184680427797,0.1471249675993225,0.10311184680427797,0.0018825106017886688,0.003091035810089162,0.6090225793063093
subject_04,window21,21,60,alpha_0.01,0.01,0,normal,Rest3,1200.0,1260.0,1.0,2108.734375,188.734375,74,73,1.0,65,0.8223557692307693,0.10757688268336196,0.12378868654289707,0.10757688268336196,0.0039057847098311897,0.002499217332936829,1.5628031457518359
subject_04,window22,22,60,alpha_0.01,0.01,0,normal,Rest3,1260.0,1320.0,1.0,2108.734375,188.734375,66,65,1.0,54,0.9826388888888888,0.1433527455093265,0.14928460496079923,0.1433527455093265,0.006274402512970451,0.002716767053090041,2.3095106758726214
subject_04,window23,23,60,alpha_0.01,0.01,1,stress,Task3,1320.0,1380.0,1.0,2108.734375,188.734375,80,79,0.9873417721518988,42,0.7284226190476191,0.11230929919115004,0.14490028899212037,0.11230929919115004,0.0014476546309662747,0.004028162372144096,0.3593833855797929
subject_04,window24,24,60,alpha_0.01,0.01,1,stress,Task3,1380.0,1440.0,1.0,2108.734375,188.734375,88,87,1.0,54,0.6811342592592593,0.10444920530257848,0.1365870743939903,0.10444920530257848,0.0026732999717460856,0.0031571743877495157,0.8467381409525676
subject_04,window25,25,60,alpha_0.01,0.01,1,stress,Task3,1440.0,1500.0,1.0,2108.734375,188.734375,86,85,1.0,52,0.6571514423076923,0.10630184068046218,0.13515717974008676,0.10630184068046218,0.00177266355305121,0.0023137064671511533,0.7661574958701979
subject_04,window26,26,60,alpha_0.01,0.01,0,normal,Rest4,1500.0,1560.0,1.0,2108.734375,188.734375,78,77,0.987012987012987,51,0.7438725490196079,0.13572545974471503,0.19003494744388463,0.13572545974471503,0.0037349441641768167,0.0044162997282340835,0.845717997874724
subject_04,window27,27,60,alpha_0.01,0.01,0,normal,Rest4,1560.0,1620.0,1.0,2108.734375,188.734375,71,70,1.0,44,0.8469460227272727,0.1460285823850449,0.17661603299379453,0.1460285823850449,0.010541735884188668,0.001661099634687152,6.346239360996594
subject_04,window28,28,60,alpha_0.01,0.01,1,stress,Task4,1620.0,1680.0,1.0,2108.734375,188.734375,76,75,1.0,50,0.844375,0.13440987919420208,0.15575495557517421,0.13440987919420208,0.007166562751256787,0.002721671068481919,2.633148007578344
subject_04,window29,29,60,alpha_0.01,0.01,1,stress,Task4,1680.0,1740.0,1.0,2108.734375,188.734375,86,85,1.0,80,0.6888671875,0.08353143669019074,0.10294143616670252,0.08353143669019074,0.0021906938692231575,0.0005967677560183278,3.6709320286330573
subject_04,window30,30,60,alpha_0.01,0.01,1,stress,Task4,1740.0,1800.0,1.0,2108.734375,188.734375,73,72,1.0,71,0.8219630281690141,0.09086217118498716,0.10034469054037118,0.09086217118498716,0.005638936146532734,0.000719854638982364,7.8334372540883
subject_04,window31,31,60,alpha_0.01,0.01,0,normal,Rest5,1808.734375,1868.734375,1.0,2108.734375,188.734375,82,81,0.9876543209876543,43,0.6217296511627907,0.11133308215375634,0.14409572814295232,0.11133308215375634,0.00417589674876792,0.0020616164943088773,2.025544886886356
subject_04,window32,32,60,alpha_0.01,0.01,0,normal,Rest5,1868.734375,1928.734375,1.0,2108.734375,188.734375,77,76,1.0,45,0.8090277777777778,0.12871598495894213,0.1470290536378316,0.12871598495894213,0.0037218890100331283,0.0008742291154869978,4.257338201278979
subject_04,window33,33,60,alpha_0.01,0.01,1,stress,Task5,1928.734375,1988.734375,1.0,2108.734375,188.734375,90,89,1.0,57,0.6713267543859649,0.10450732040795972,0.1547077908769811,0.10450732040795972,0.0027952264210629025,0.003016565614451999,0.926625433795079
subject_04,window34,34,60,alpha_0.01,0.01,0,normal,Rest6,1988.734375,2048.734375,1.0,2108.734375,188.734375,76,75,1.0,34,0.7233455882352942,0.11769372351177332,0.15738226118709706,0.11769372351177332,0.0022516794012051324,0.002399956467797912,0.9382167682696213
subject_04,window35,35,60,alpha_0.01,0.01,0,normal,Rest6,2048.734375,2108.734375,1.0,2108.734375,188.734375,80,79,1.0,42,0.7488839285714286,0.1354621399643937,0.19439188519711362,0.1354621399643937,0.00548079606958069,0.003681058281245261,1.4889185801553235
subject_05,window1,1,60,alpha_0.01,0.01,0,normal,Rest1,0.0,60.0,1.0,2083.8125,163.8125,67,66,0.9848484848484849,64,0.88037109375,0.056486775833961445,0.05799754544614606,0.056486775833961445,0.00024024741383321744,0.0001338057165415326,1.795494393235777
subject_05,window2,2,60,alpha_0.01,0.01,0,normal,Rest1,60.0,120.0,1.0,2083.8125,163.8125,72,71,1.0,71,0.8367077464788732,0.044796089962267444,0.025125244312955732,0.044796089962267444,0.00019299606862188502,8.807135944968725e-05,2.19136016325646
subject_05,window3,3,60,alpha_0.01,0.01,0,normal,Rest1,120.0,180.0,1.0,2083.8125,163.8125,73,72,1.0,71,0.8131602112676056,0.05614944918669685,0.05090558268219985,0.05614944918669685,0.00044061457409400213,0.00011408070866357401,3.8623057242165473
subject_05,window4,4,60,alpha_0.01,0.01,1,stress,Task1,180.0,240.0,1.0,2083.8125,163.8125,92,91,1.0,58,0.6883081896551724,0.11395219386571222,0.15365164091016395,0.11395219386571222,0.0028989351756597025,0.0013599706510382537,2.131615982629143
subject_05,window5,5,60,alpha_0.01,0.01,1,stress,Task1,240.0,300.0,1.0,2083.8125,163.8125,86,85,1.0,44,0.7166193181818182,0.10526948290087182,0.1568665162627723,0.10526948290087182,0.0020786051398778652,0.002293436008520374,0.906327942944827
subject_05,window6,6,60,alpha_0.01,0.01,1,stress,Task1,300.0,360.0,1.0,2083.8125,163.8125,91,90,1.0,45,0.5996527777777778,0.10329262937862806,0.1265660072465783,0.10329262937862806,0.002457092464930309,0.0029413093605001003,0.8353736937458827
subject_05,window7,7,60,alpha_0.01,0.01,1,stress,Task1,360.0,420.0,1.0,2083.8125,163.8125,91,90,1.0,52,0.6361177884615384,0.11092380986347489,0.1307281291459493,0.11092380986347489,0.004120526155953936,0.0019250006893484853,2.140532301496746
subject_05,window8,8,60,alpha_0.01,0.01,1,stress,Task1,420.0,480.0,1.0,2083.8125,163.8125,95,94,1.0,56,0.6766183035714286,0.1036832009023365,0.13759358901720808,0.1036832009023365,0.0016184979595999984,0.0027672548400324076,0.5848749223186991
subject_05,window9,9,60,alpha_0.01,0.01,1,stress,Task1,480.0,540.0,1.0,2083.8125,163.8125,93,92,1.0,50,0.606875,0.10844965709950401,0.16392198185479603,0.10844965709950401,0.001608098396192478,0.0025998794855017745,0.6185280529963166
subject_05,window10,10,60,alpha_0.01,0.01,1,stress,Task1,540.0,600.0,1.0,2083.8125,163.8125,92,91,1.0,55,0.6571022727272727,0.09875009807506377,0.13508238655504798,0.09875009807506377,0.0024688761804901884,0.0015254014619413632,1.61850912175479
subject_05,window11,11,60,alpha_0.01,0.01,1,stress,Task1,600.0,660.0,1.0,2083.8125,163.8125,91,90,1.0,62,0.6378528225806451,0.1065491886355212,0.15338041177807912,0.1065491886355212,0.0027292492798337603,0.00228702122643733,1.1933642103030775
subject_05,window12,12,60,alpha_0.01,0.01,1,stress,Task1,660.0,720.0,1.0,2083.8125,163.8125,92,91,1.0,54,0.6857638888888888,0.10740060991820516,0.15286727444648876,0.10740060991820516,0.0010855706654690433,0.004309542764139831,0.251899267481969
subject_05,window13,13,60,alpha_0.01,0.01,1,stress,Task1,720.0,780.0,1.0,2083.8125,163.8125,85,84,1.0,53,0.6624410377358491,0.10145879241755622,0.13031445995574586,0.10145879241755622,0.0014900865374561766,0.0031243668812302766,0.47692431590153966
subject_05,window14,14,60,alpha_0.01,0.01,0,normal,Rest2,780.0,840.0,1.0,2083.8125,163.8125,88,87,1.0,50,0.720625,0.10461237976453838,0.12026673029485888,0.10461237976453838,0.0028860248872625374,0.0016060768167396463,1.7969407547524407
subject_05,window15,15,60,alpha_0.01,0.01,0,normal,Rest2,840.0,900.0,1.0,2083.8125,163.8125,85,84,0.9880952380952381,61,0.7154200819672131,0.08464658941011015,0.12316359378214543,0.08464658941011015,0.002141619046852196,0.0017801155219749488,1.203078688104566
subject_05,window16,16,60,alpha_0.01,0.01,1,stress,Task2,900.0,960.0,1.0,2083.8125,163.8125,84,83,1.0,64,0.74169921875,0.08620204089729197,0.11395593929756569,0.08620204089729197,0.0006311478862030278,0.000771067729852119,0.8185375444567936
subject_05,window17,17,60,alpha_0.01,0.01,1,stress,Task2,960.0,1020.0,1.0,2083.8125,163.8125,94,93,1.0,52,0.5802283653846154,0.10328280676748837,0.136794228115035,0.10328280676748837,0.0030772109948951436,0.0019106297231696696,1.610574229835677
subject_05,window18,18,60,alpha_0.01,0.01,1,stress,Task2,1020.0,1080.0,1.0,2083.8125,163.8125,87,86,1.0,58,0.7279094827586207,0.10887487576971279,0.1645415156179197,0.10887487576971279,0.0014319170461313618,0.003935477324933576,0.3638483792192933
subject_05,window19,19,60,alpha_0.01,0.01,1,stress,Task2,1080.0,1140.0,1.0,2083.8125,163.8125,87,86,1.0,55,0.6616477272727272,0.10723218248615383,0.15728821740147395,0.10723218248615383,0.0008384105514544411,0.0034253792153710314,0.24476430162598095
subject_05,window20,20,60,alpha_0.01,0.01,1,stress,Task2,1140.0,1200.0,1.0,2083.8125,163.8125,90,89,1.0,55,0.6528409090909091,0.11139334599064585,0.161752084929891,0.11139334599064585,0.005231627274074838,0.0015162001922804367,3.4504858268130305
subject_05,window21,21,60,alpha_0.01,0.01,0,normal,Rest3,1200.0,1260.0,1.0,2083.8125,163.8125,83,82,1.0,57,0.7332785087719298,0.11938669805258476,0.16420858717024037,0.11938669805258476,0.002021973019809098,0.0039111682975881065,0.5169741790594858
subject_05,window22,22,60,alpha_0.01,0.01,0,normal,Rest3,1260.0,1320.0,1.0,2083.8125,163.8125,80,79,1.0,66,0.7774621212121212,0.070197222739571,0.0964748248348919,0.070197222739571,0.0011252924533347742,0.0003366850067304339,3.3422707600274495
subject_05,window23,23,60,alpha_0.01,0.01,1,stress,Task3,1320.0,1380.0,1.0,2083.8125,163.8125,85,84,1.0,63,0.736359126984127,0.10573565630344564,0.15172375649940362,0.10573565630344564,0.004128570899972849,0.003965342648857079,1.0411637191461414
subject_05,window24,24,60,alpha_0.01,0.01,1,stress,Task3,1380.0,1440.0,1.0,2083.8125,163.8125,89,88,1.0,49,0.6355229591836735,0.11365916050298468,0.154218565307218,0.11365916050298468,0.0031315228630868675,0.0025713118178534236,1.2178697431185603
subject_05,window25,25,60,alpha_0.01,0.01,1,stress,Task3,1440.0,1500.0,1.0,2083.8125,163.8125,80,79,1.0,60,0.7934895833333333,0.10198596280980564,0.11731543158207336,0.10198596280980564,0.0017565090315985062,0.003037593231813818,0.5782568295194855
subject_05,window26,26,60,alpha_0.01,0.01,0,normal,Rest4,1500.0,1560.0,1.0,2083.8125,163.8125,78,77,1.0,62,0.8142641129032258,0.10001357797143616,0.08706529900588182,0.10001357797143616,0.000768845509056924,0.000857864368856487,0.89623201168942
subject_05,window27,27,60,alpha_0.01,0.01,0,normal,Rest4,1560.0,1620.0,1.0,2083.8125,163.8125,76,75,1.0,63,0.8167162698412699,0.06871427356843916,0.10343535289166166,0.06871427356843916,0.00025008061127778215,0.0006778623491349524,0.36892536013678906
subject_05,window28,28,60,alpha_0.01,0.01,1,stress,Task4,1620.0,1680.0,1.0,2083.8125,163.8125,81,80,1.0,53,0.7158018867924528,0.10007443996433786,0.14233403269415495,0.10007443996433786,0.00215661508402555,0.0034446710872019968,0.626072861364916
subject_05,window29,29,60,alpha_0.01,0.01,1,stress,Task4,1680.0,1740.0,1.0,2083.8125,163.8125,82,81,1.0,53,0.7143278301886793,0.10949611549286929,0.16051861562304373,0.10949611549286929,0.0009291641048174955,0.0033578623247569037,0.2767129843194996
subject_05,window30,30,60,alpha_0.01,0.01,0,normal,Rest5,1783.8125,1843.8125,1.0,2083.8125,163.8125,78,77,1.0,52,0.7863581730769231,0.09727551520645666,0.13156765947453744,0.09727551520645666,0.0016402841453415002,0.0020273691071083415,0.8090703067292246
